x,y,z,ts
0.476,0.08,-0.418,40795668.275
0.454,0.083,-0.426,40795668.280
0.432,0.09,-0.433,40795668.283
0.409,0.1,-0.441,40795668.288
0.38,0.113,-0.448,40795668.291
0.348,0.127,-0.458,40795668.296
0.318,0.141,-0.469,40795668.299
0.297,0.155,-0.482,40795668.304
0.285,0.165,-0.498,40795668.307
0.283,0.172,-0.519,40795668.312
0.283,0.173,-0.539,40795668.315
0.286,0.173,-0.564,40795668.320
0.291,0.173,-0.59,40795668.323
0.301,0.17,-0.619,40795668.328
0.312,0.166,-0.649,40795668.331
0.316,0.162,-0.679,40795668.336
0.309,0.157,-0.71,40795668.339
0.298,0.149,-0.737,40795668.344
0.292,0.136,-0.752,40795668.347
0.285,0.119,-0.764,40795668.352
0.273,0.098,-0.774,40795668.355
0.249,0.077,-0.779,40795668.360
0.218,0.058,-0.778,40795668.363
0.188,0.035,-0.777,40795668.368
0.159,0.016,-0.771,40795668.371
0.129,-0.003,-0.765,40795668.376
0.096,-0.019,-0.756,40795668.379
0.064,-0.032,-0.747,40795668.384
0.039,-0.043,-0.737,40795668.387
0.026,-0.05,-0.729,40795668.392
0.013,-0.053,-0.725,40795668.395
-0.012,-0.047,-0.728,40795668.400
-0.056,-0.03,-0.738,40795668.403
-0.103,-0.007,-0.747,40795668.408
-0.136,0.019,-0.748,40795668.411
-0.149,0.044,-0.741,40795668.416
-0.15,0.063,-0.729,40795668.419
-0.147,0.08,-0.717,40795668.424
-0.144,0.098,-0.708,40795668.427
-0.151,0.115,-0.701,40795668.432
-0.168,0.132,-0.705,40795668.435
-0.189,0.15,-0.714,40795668.440
-0.204,0.163,-0.727,40795668.443
-0.21,0.175,-0.739,40795668.448
-0.208,0.185,-0.751,40795668.451
-0.199,0.197,-0.763,40795668.456
-0.192,0.21,-0.775,40795668.459
-0.193,0.221,-0.785,40795668.464
-0.198,0.235,-0.792,40795668.467
-0.205,0.245,-0.793,40795668.472
-0.214,0.253,-0.795,40795668.475
-0.225,0.26,-0.797,40795668.480
-0.242,0.261,-0.796,40795668.483
-0.266,0.261,-0.792,40795668.488
-0.293,0.259,-0.785,40795668.491
-0.313,0.255,-0.778,40795668.496
-0.325,0.248,-0.773,40795668.499
-0.332,0.238,-0.768,40795668.504
-0.34,0.225,-0.763,40795668.507
-0.346,0.212,-0.759,40795668.512
-0.348,0.2,-0.751,40795668.515
-0.341,0.186,-0.742,40795668.520
-0.327,0.171,-0.731,40795668.523
-0.313,0.159,-0.724,40795668.528
-0.304,0.148,-0.713,40795668.531
-0.292,0.138,-0.7,40795668.536
-0.282,0.134,-0.691,40795668.539
-0.274,0.129,-0.68,40795668.544
-0.273,0.125,-0.672,40795668.547
-0.279,0.12,-0.658,40795668.552
-0.284,0.119,-0.643,40795668.555
-0.285,0.117,-0.63,40795668.560
-0.282,0.113,-0.618,40795668.563
-0.277,0.112,-0.606,40795668.568
-0.274,0.111,-0.595,40795668.571
-0.273,0.113,-0.585,40795668.576
-0.27,0.116,-0.579,40795668.579
-0.263,0.119,-0.575,40795668.584
-0.257,0.122,-0.571,40795668.587
-0.254,0.124,-0.567,40795668.592
-0.249,0.128,-0.557,40795668.595
-0.239,0.132,-0.545,40795668.600
-0.223,0.138,-0.532,40795668.603
-0.208,0.14,-0.515,40795668.608
-0.199,0.141,-0.498,40795668.611
-0.194,0.14,-0.476,40795668.616
-0.186,0.14,-0.457,40795668.619
-0.174,0.136,-0.44,40795668.624
-0.159,0.132,-0.42,40795668.627
-0.147,0.124,-0.404,40795668.632
-0.141,0.114,-0.386,40795668.635
-0.14,0.103,-0.367,40795668.640
-0.139,0.091,-0.346,40795668.643
-0.142,0.078,-0.325,40795668.648
-0.147,0.066,-0.299,40795668.651
-0.154,0.054,-0.268,40795668.656
-0.167,0.043,-0.241,40795668.659
-0.177,0.039,-0.217,40795668.664
-0.184,0.038,-0.194,40795668.667
-0.19,0.043,-0.172,40795668.672
-0.203,0.051,-0.147,40795668.675
-0.222,0.062,-0.122,40795668.680
-0.24,0.076,-0.101,40795668.683
-0.252,0.091,-0.08,40795668.688
-0.259,0.108,-0.06,40795668.691
-0.271,0.124,-0.041,40795668.696
-0.298,0.143,-0.021,40795668.699
-0.332,0.163,-0.003,40795668.704
-0.363,0.177,0.013,40795668.707
-0.383,0.188,0.03,40795668.712
-0.395,0.196,0.048,40795668.715
-0.401,0.202,0.065,40795668.720
-0.398,0.207,0.079,40795668.723
-0.383,0.211,0.091,40795668.728
-0.362,0.213,0.098,40795668.731
-0.337,0.215,0.102,40795668.736
-0.316,0.215,0.105,40795668.739
-0.295,0.212,0.106,40795668.744
-0.27,0.209,0.104,40795668.747
-0.244,0.204,0.098,40795668.752
-0.226,0.199,0.09,40795668.755
-0.22,0.192,0.083,40795668.760
-0.224,0.183,0.077,40795668.763
-0.233,0.171,0.072,40795668.768
-0.244,0.159,0.072,40795668.771
-0.258,0.147,0.073,40795668.776
-0.274,0.134,0.075,40795668.779
-0.29,0.12,0.077,40795668.784
-0.302,0.109,0.078,40795668.787
-0.308,0.099,0.074,40795668.792
-0.314,0.087,0.072,40795668.795
-0.321,0.077,0.069,40795668.800
-0.324,0.07,0.068,40795668.803
-0.323,0.062,0.069,40795668.808
-0.313,0.052,0.072,40795668.811
-0.299,0.042,0.079,40795668.816
-0.284,0.035,0.091,40795668.819
-0.276,0.03,0.106,40795668.824
-0.265,0.026,0.129,40795668.827
-0.244,0.018,0.154,40795668.832
-0.215,0.008,0.18,40795668.835
-0.181,0.001,0.205,40795668.840
-0.151,-0.009,0.227,40795668.843
-0.125,-0.019,0.246,40795668.848
-0.101,-0.03,0.262,40795668.851
-0.08,-0.041,0.274,40795668.856
-0.062,-0.055,0.287,40795668.859
-0.047,-0.066,0.299,40795668.864
-0.039,-0.077,0.311,40795668.867
-0.035,-0.083,0.321,40795668.872
-0.03,-0.087,0.333,40795668.875
-0.028,-0.09,0.345,40795668.880
-0.029,-0.093,0.352,40795668.883
-0.03,-0.091,0.356,40795668.888
-0.025,-0.088,0.358,40795668.891
-0.016,-0.083,0.358,40795668.896
-0.002,-0.08,0.354,40795668.899
0.007,-0.074,0.348,40795668.904
0.012,-0.069,0.338,40795668.907
0.016,-0.063,0.331,40795668.911
0.025,-0.059,0.325,40795668.915
0.037,-0.052,0.32,40795668.919
0.046,-0.044,0.318,40795668.923
0.052,-0.033,0.319,40795668.927
0.056,-0.02,0.323,40795668.931
0.063,-0.007,0.327,40795668.935
0.071,0.007,0.332,40795668.939
0.075,0.025,0.336,40795668.943
0.075,0.042,0.339,40795668.947
0.075,0.058,0.343,40795668.951
0.075,0.074,0.346,40795668.955
0.078,0.087,0.347,40795668.959
0.085,0.097,0.347,40795668.963
0.092,0.105,0.343,40795668.967
0.104,0.112,0.336,40795668.971
0.122,0.117,0.327,40795668.975
0.147,0.121,0.314,40795668.979
0.176,0.124,0.299,40795668.983
0.207,0.127,0.281,40795668.987
0.238,0.13,0.26,40795668.991
0.271,0.134,0.24,40795668.995
0.311,0.139,0.217,40795668.999
0.354,0.142,0.193,40795669.003
0.392,0.143,0.168,40795669.007
0.421,0.144,0.145,40795669.011
0.441,0.146,0.123,40795669.015
0.456,0.148,0.103,40795669.019
0.467,0.147,0.08,40795669.023
0.47,0.141,0.062,40795669.027
0.467,0.134,0.044,40795669.031
0.463,0.121,0.03,40795669.035
0.464,0.104,0.016,40795669.039
0.464,0.085,-0.0,40795669.043
0.464,0.06,-0.018,40795669.047
0.459,0.032,-0.035,40795669.051
0.451,-0.001,-0.055,40795669.055
0.439,-0.037,-0.077,40795669.059
0.43,-0.077,-0.102,40795669.063
0.422,-0.122,-0.125,40795669.067
0.413,-0.17,-0.147,40795669.071
0.401,-0.224,-0.165,40795669.075
0.387,-0.279,-0.178,40795669.079
0.371,-0.338,-0.187,40795669.083
0.353,-0.398,-0.198,40795669.087
0.331,-0.456,-0.203,40795669.091
0.306,-0.516,-0.208,40795669.095
0.279,-0.572,-0.207,40795669.099
0.249,-0.628,-0.201,40795669.103
0.217,-0.679,-0.194,40795669.107
0.175,-0.725,-0.187,40795669.111
0.121,-0.764,-0.177,40795669.115
0.058,-0.798,-0.166,40795669.119
-0.002,-0.824,-0.153,40795669.123
-0.053,-0.845,-0.14,40795669.127
-0.096,-0.863,-0.124,40795669.131
-0.133,-0.875,-0.103,40795669.135
-0.16,-0.881,-0.086,40795669.139
-0.178,-0.879,-0.074,40795669.143
-0.187,-0.873,-0.068,40795669.147
-0.192,-0.864,-0.067,40795669.151
-0.192,-0.851,-0.069,40795669.155
