x,y,z,ts
0.018,-0.003,0.003,4353562.657
0.009,0.001,0.005,4353562.659
0.0,0.002,0.008,4353562.661
-0.007,0.005,0.01,4353562.663
-0.011,0.007,0.012,4353562.665
-0.014,0.006,0.013,4353562.667
-0.015,0.007,0.015,4353562.669
-0.012,0.006,0.016,4353562.671
-0.008,0.005,0.017,4353562.673
-0.004,0.005,0.015,4353562.674
-0.002,0.005,0.016,4353562.676
-0.001,0.004,0.016,4353562.678
-0.001,0.001,0.013,4353562.680
-0.0,-0.001,0.012,4353562.682
0.0,-0.001,0.012,4353562.684
0.001,-0.001,0.01,4353562.686
-0.001,-0.001,0.007,4353562.688
-0.003,-0.001,0.007,4353562.690
-0.006,-0.002,0.008,4353562.691
-0.011,-0.001,0.008,4353562.694
-0.015,0.004,0.007,4353562.695
-0.022,0.006,0.005,4353562.697
-0.025,0.007,0.004,4353562.699
-0.026,0.007,0.001,4353562.701
-0.027,0.007,-0.002,4353562.703
-0.028,0.005,-0.004,4353562.705
-0.029,0.004,-0.004,4353562.707
-0.03,0.004,-0.005,4353562.709
-0.031,0.003,-0.008,4353562.711
-0.029,0.005,-0.008,4353562.713
-0.027,0.005,-0.008,4353562.715
-0.024,0.002,-0.01,4353562.717
-0.019,0.002,-0.012,4353562.718
-0.017,0.002,-0.013,4353562.721
-0.016,0.001,-0.013,4353562.723
-0.015,0.001,-0.012,4353562.725
-0.015,0.001,-0.012,4353562.727
-0.014,0.0,-0.012,4353562.729
-0.014,0.001,-0.013,4353562.731
-0.015,0.001,-0.014,4353562.733
-0.016,0.001,-0.013,4353562.735
-0.018,0.001,-0.011,4353562.736
-0.021,0.002,-0.01,4353562.738
-0.027,0.004,-0.009,4353562.740
-0.032,0.006,-0.008,4353562.742
-0.036,0.007,-0.007,4353562.744
-0.038,0.007,-0.007,4353562.746
-0.036,0.008,-0.007,4353562.748
-0.035,0.007,-0.007,4353562.750
-0.033,0.007,-0.007,4353562.752
-0.031,0.005,-0.005,4353562.754
-0.027,0.003,-0.007,4353562.756
-0.016,0.002,-0.006,4353562.757
-0.003,-0.0,-0.005,4353562.759
0.01,-0.002,-0.003,4353562.761
0.021,-0.003,-0.001,4353562.763
0.025,-0.004,-0.001,4353562.765
0.026,-0.007,-0.001,4353562.767
0.023,-0.006,-0.001,4353562.769
0.017,-0.004,0.0,4353562.771
0.011,-0.004,0.002,4353562.773
0.003,-0.004,0.003,4353562.775
-0.007,-0.003,0.004,4353562.777
-0.016,-0.003,0.005,4353562.779
-0.021,-0.001,0.005,4353562.781
-0.023,0.001,0.004,4353562.783
-0.02,0.001,0.002,4353562.785
-0.016,0.001,0.003,4353562.787
-0.012,0.002,0.003,4353562.789
-0.01,0.001,0.003,4353562.791
-0.009,0.001,0.004,4353562.793
-0.007,0.001,0.004,4353562.795
-0.003,0.001,0.003,4353562.797
-0.001,0.001,0.002,4353562.799
0.001,0.001,0.001,4353562.801
0.004,0.001,0.0,4353562.803
0.004,0.0,0.0,4353562.805
0.004,0.001,0.001,4353562.807
0.004,0.001,0.001,4353562.809
0.001,0.002,-0.001,4353562.811
-0.005,0.002,-0.002,4353562.813
-0.011,0.001,-0.002,4353562.815
-0.017,0.001,-0.003,4353562.817
-0.021,0.001,-0.004,4353562.819
-0.023,-0.0,-0.003,4353562.821
-0.023,0.001,-0.003,4353562.824
-0.023,0.003,-0.002,4353562.826
-0.022,0.004,-0.002,4353562.828
-0.019,0.004,-0.002,4353562.830
-0.014,0.004,-0.001,4353562.832
-0.008,0.004,-0.001,4353562.834
0.0,0.003,-0.001,4353562.836
0.006,-0.0,-0.001,4353562.838
0.01,-0.004,-0.001,4353562.840
0.014,-0.007,-0.001,4353562.842
0.019,-0.007,-0.001,4353562.844
0.022,-0.007,-0.001,4353562.846
0.021,-0.006,-0.001,4353562.848
0.016,-0.006,-0.001,4353562.850
0.012,-0.006,0.0,4353562.852
0.006,-0.004,0.001,4353562.854
0.002,-0.002,0.004,4353562.856
-0.002,-0.001,0.004,4353562.859
-0.006,0.001,0.005,4353562.860
-0.01,0.002,0.005,4353562.863
-0.011,0.004,0.005,4353562.865
-0.014,0.006,0.006,4353562.866
-0.016,0.006,0.005,4353562.869
-0.017,0.006,0.004,4353562.871
-0.018,0.006,0.003,4353562.873
-0.018,0.007,0.002,4353562.875
-0.018,0.008,0.001,4353562.877
-0.019,0.008,-0.0,4353562.879
-0.02,0.007,-0.001,4353562.881
-0.019,0.006,-0.0,4353562.883
-0.017,0.006,-0.001,4353562.885
-0.017,0.005,0.0,4353562.886
-0.016,0.005,0.001,4353562.889
-0.016,0.005,0.001,4353562.891
-0.014,0.005,0.001,4353562.893
-0.011,0.004,-0.001,4353562.895
-0.009,0.003,-0.001,4353562.897
-0.006,0.001,-0.001,4353562.899
-0.003,0.001,-0.001,4353562.901
-0.003,0.001,-0.001,4353562.903
-0.003,0.001,-0.0,4353562.905
-0.005,0.001,-0.0,4353562.907
-0.006,0.0,-0.001,4353562.909
-0.003,0.0,-0.001,4353562.911
0.001,0.002,0.001,4353562.913
0.009,0.002,0.003,4353562.915
0.017,0.005,0.004,4353562.917
0.023,0.006,0.004,4353562.919
0.026,0.005,0.003,4353562.921
0.026,0.002,0.003,4353562.923
